% Model:              basic_detector.mph
% Version:            COMSOL 5.2.0.220
% Date:               Feb 17 2020, 22:21
% Dimension:          3
% Nodes:              9774
% Expressions:        4
% Description:        Electric potential, Electric field, x component, Electric field, y component, Electric field, z component
% Length unit:        cm
% x                       y                        z                        V (V)                    es.Ex (V/m)              es.Ey (V/m)              es.Ez (V/m)
-6.938893903907228E-18    3.4586669970928314       1.6957459565958315       -104.25404340416836      -6.250144990481089E-5    8.58179915947411E-5      -100000.01682687787
-6.938893903907228E-18    3.4586669970928314       1.6957459565958315       -104.25404340416836      2.752990001026104E-6     1.9191048200212023E-5    -100000.01677552085
-1.3877787807814457E-17   3.4698795360915478       1.675                    -125.00000000000003      4.609365518364993E-10    1.7438258694231552E-10   -100000.02512220104
0                         -2.6674892653421263      1.7999999999999996       0                        1.6953134745987214E-10   8.875761015424551E-10    -99999.97471336511
0                         -2.6674892653421263      1.7999999999999996       0                        -5.376799089059878E-5    -6.75873216305106E-5     -99999.9747967907
-4.3368086899420177E-19   -2.6936447311063954      1.7595804262904817       -40.41957370951797       -3.498162633266225E-5    -5.487463314390963E-5    -99999.99107470435
2.1684043449710089E-19    -2.760340954352067       1.7999999999999996       0                        0                        0                        -99999.9750725743
1.734723475976807E-18     -2.7152024371900465      1.6749999999999998       -125.00000000000003      3.3006484373961315E-11   1.4816678730221432E-10   -100000.02518268274
1.734723475976807E-18     -2.7536052995040636      1.682623759973655        -117.37624002634452      -3.145690142173677E-5    -2.0740147430253515E-6   -100000.02209554658
1.0842021724855044E-17    -2.830016874292283       1.7999999999999996       0                        -2.3127528840734814E-10  -1.0546963414628676E-11  -99999.9752387652
1.734723475976807E-18     -2.7536052995040636      1.682623759973655        -117.37624002634452      8.504245558962488E-5     -2.79965779153894E-4     -100000.02187902803
-6.938893903907228E-18    -2.752899170803281       1.6749999999999998       -125.00000000000001      -6.926235950693385E-11   1.0597481991156417E-10   -100000.02511916998
0                         3.5243026930514993       1.7479121558569          -52.08784414309981       -1.3576168145511658E-5   -2.7851493961763028E-5   -99999.99577938618
-1.734723475976807E-18    3.515875407711886        1.7999999999999994       0                        1.5388452006046376E-11   -1.0801017405171162E-11  -99999.97477273074
3.469446951953614E-18     3.5616700705478155       1.7999999999999996       0                        -7.28912906250908E-11    -2.336839802158974E-10   -99999.97478021315
3.469446951953614E-18     3.51526841279612         1.6749999999999998       -125.00000000000003      4.4449157555266896E-10   -1.364263862347161E-10   -100000.02521788675
-6.938893903907228E-18    3.62418826985519         1.6749999999999998       -125.00000000000003      3.682656791170333E-11    1.726952282746312E-10    -100000.02520399002
0                         3.5721926517757807       1.7857843266770295       -14.215673322970094      2.1988271652094634E-6    1.4134361999600345E-5    -99999.98052174613
0                         -2.994756348252566       1.7999999999999996       0                        6.435451696455698E-10    -7.262820493605601E-11   -99999.97495590075
0                         -2.991489564695515       1.7962371167565998       -3.7628832433997608      9.235734579644495E-6     9.615530461691083E-6     -99999.97645176676
4.3368086899420177E-19    -2.992126829841342       1.7999999999999996       0                        6.334322341319868E-10    -9.254284962722823E-11   -99999.97496262018
0                         -2.930024600297958       1.7999999999999994       0                        7.632593509378699E-10    -2.841535023196499E-10   -99999.9751637991
-8.673617379884035E-18    -2.7660079925098624      1.6749999999999998       -125.00000000000003      -1.106688716821794E-10   1.8133274871289268E-10   -100000.02509698099
1.3877787807814457E-17    -2.9132932524905706      1.6749999999999998       -125.00000000000003      8.194674865862368E-11    2.389274628704343E-10    -100000.02463891153
-8.673617379884035E-18    -2.7660079925098624      1.6749999999999998       -125.00000000000003      -2.6500928978659786E-11  -1.4191066811394685E-10  -100000.02405203448
1.734723475976807E-18     -2.76612137965079        1.683848473217385        -116.15152678261477      3.5959966794283884E-5    3.5257733202105026E-5    -100000.02050056234
6.938893903907228E-18     -2.9196443027829764      1.72046636959533         -79.53363040466981       1.8477437500512674E-4    1.8116682819321292E-4    -100000.00641326312
1.734723475976807E-18     -2.7536052995040636      1.682623759973655        -117.37624002634452      -2.959610329665371E-4    -7.769463122503894E-4    -100000.02220256095
1.734723475976807E-18     -2.76612137965079        1.683848473217385        -116.15152678261477      -2.9287297098786185E-4   -7.688395568279536E-4    -100000.02179010687
8.239936510889834E-18     -2.8344133042278385      1.7999999999999996       0                        -2.7088208367845173E-12  4.763870746449714E-12    -99999.97526786661
8.239936510889834E-18     -2.8344133042278385      1.7999999999999996       0                        7.568268849316837E-5     -1.3309946093786084E-4   -99999.97534612322
1.734723475976807E-18     -2.76612137965079        1.683848473217385        -116.15152678261477      -6.21253339696242E-4     -1.9133311191638604E-4   -100000.02145055876
6.938893903907228E-18     -2.9196443027829764      1.72046636959533         -79.53363040466981       -1.0520585508470514E-4   8.118877220882151E-5     -100000.00683242703
-8.673617379884035E-18    -2.7660079925098624      1.6749999999999998       -125.00000000000003      7.151276635089976E-4     -6.37294398943646E-4     -100000.02406020103
1.734723475976807E-18     -2.76612137965079        1.683848473217385        -116.15152678261477      7.976233712285043E-4     -6.435073696585215E-4    -100000.02050926034
1.734723475976807E-18     -2.7536052995040636      1.682623759973655        -117.37624002634452      7.195855732123608E-4     -6.602282130321682E-4    -100000.02100974694
6.938893903907228E-18     -2.9196443027829764      1.72046636959533         -79.53363040466981       -2.127456727425495E-4    2.703134228333401E-4     -100000.00703509978
1.734723475976807E-18     3.581742325738337        1.7999999999999996       0                        0                        0                        -99999.97479411744
0                         3.6468692846111477       1.7127176343712023       -87.28236562879754       1.4481089703916022E-5    -1.0742256546315644E-4   -100000.01001138524
0                         3.716852529718144        1.7999999999999996       0                        0                        0                        -99999.97479135434
0                         3.6468692846111477       1.7127176343712023       -87.28236562879754       -9.190908164752432E-5    7.529243505180951E-6     -100000.0099256122
0                         3.766435598636381        1.7328132119860917       -67.18678801390803       -1.2418915349336328E-4   -1.7940358639731245E-6   -100000.00199301213
-6.938893903907228E-18    3.792929412595255        1.6749999999999998       -124.99999999999999      -1.3171322974433118E-10  -7.574370464519456E-11   -100000.02527061482
3.469446951953614E-18     3.722025704058769        1.6749999999999998       -125                     -7.322727924270407E-11   -7.600839302895163E-11   -100000.02526841455
-6.938893903907228E-18    3.62418826985519         1.6749999999999998       -125.00000000000003      1.115254591323833E-10    -1.1025011344017309E-10  -100000.0253044514
3.469446951953614E-18     3.722025704058769        1.6749999999999998       -125                     4.4129184390930205E-11   -1.7068043196929507E-10  -100000.02531367498
0                         3.716852529718144        1.7999999999999996       0                        -1.934455217711568E-5    -8.662387349093185E-5    -99999.97472189864
0                         3.766435598636381        1.7328132119860917       -67.18678801390803       9.600501600098879E-6     -7.409039320248426E-5    -100000.00193747686
6.938893903907228E-18     -3.066645374978628       1.7198190934236606       -80.18090657633897       -5.6400427856989105E-5   -1.140879888281785E-4    -100000.00682885389
-3.469446951953614E-18    -3.0100819920603783      1.6749999999999998       -125.00000000000003      -1.0496234334469335E-10  -1.1652848633345917E-11  -100000.02466779153
0                         -3.081411746508562       1.6749999999999998       -125.00000000000003      -8.294579119095936E-11   1.1548432045045488E-11   -100000.02448622015
3.469446951953614E-18     -3.123473436178284       1.7883024867196755       -11.697513280324259      1.9372970934314554E-4    -2.001170255968389E-4    -99999.98012082178
6.938893903907228E-18     -3.066645374978628       1.7198190934236606       -80.18090657633897       -1.7197326701337795E-7   2.602639877587689E-4     -100000.00695219051
0                         -3.081411746508562       1.6749999999999998       -125.00000000000003      1.846494729538875E-5     1.2293451550036868E-4    -100000.02452672328
3.469446951953614E-18     -3.123473436178284       1.7883024867196755       -11.697513280324259      2.919478334718533E-5     2.06437761107624E-6      -99999.97995305089
6.938893903907228E-18     -3.066645374978628       1.7198190934236606       -80.18090657633897       2.001163956799743E-4     1.415032959615511E-5     -100000.00715641779
0                         -2.994756348252566       1.7999999999999996       0                        0                        0                        -99999.97533092625
0                         -3.0310031832526407      1.7999999999999996       0                        0                        0                        -99999.97532452946
0                         -2.991489564695515       1.7962371167565998       -3.7628832433997608      -1.249193875165682E-4    -2.061366456233877E-4    -99999.97663907381
0                         -2.994756348252566       1.7999999999999996       0                        -1.3213821780296822E-4   -2.1250962171240434E-4   -99999.97514039265
6.938893903907228E-18     -3.066645374978628       1.7198190934236606       -80.18090657633897       5.9142267418697453E-5    -2.125706104650236E-4    -100000.00695314302
-3.469446951953614E-18    -3.0100819920603783      1.6749999999999998       -125.00000000000003      1.4045124261610477E-4    -1.1971352898110544E-4   -100000.02481887497
-3.469446951953614E-18    -3.0100819920603783      1.6749999999999998       -125.00000000000003      -1.7500707001600142E-10  -8.805073175846422E-12   -100000.0249368751
6.938893903907228E-18     -2.9196443027829764      1.72046636959533         -79.53363040466981       1.7531371676826732E-4    1.3996785616737285E-4    -100000.0064190181
6.938893903907228E-18     -2.9196443027829764      1.72046636959533         -79.53363040466981       -1.2012925767263043E-4   3.9178868332287356E-4    -100000.00691991788
-3.469446951953614E-18    -3.1266779032338965      1.7999999999999996       0                        0                        0                        -99999.97529448202
6.938893903907228E-18     3.79027528683653         1.7999999999999996       0                        -3.8118460237569564E-10  2.28630273529634E-10     -99999.97465659691
6.938893903907228E-18     3.8929606752422026       1.7999999999999998       0                        1.1025311151406956E-10   3.1956311818101654E-11   -99999.97472019601
-1.3877787807814457E-17   3.835592733936851        1.7103701035762326       -89.62989642376698       -3.87809355669277E-5     5.5512740619035304E-5    -100000.01104674955
3.469446951953614E-18     3.836720801589499        1.675                    -125                     -1.1439447459770607E-10  6.924912767442892E-10    -100000.02520271405
-1.3877787807814457E-17   3.835592733936851        1.7103701035762326       -89.62989642376698       6.69618776009887E-6      1.744113896686088E-5     -100000.01095415806
-6.938893903907228E-18    3.964136722439598        1.714243101659877        -85.75689834012287       -3.345467976103688E-5    -1.1209069113814068E-5   -100000.00944988069
1.3877787807814457E-17    3.9680015928259045       1.675                    -125                     -7.392398088106542E-10   3.20146458040602E-11     -100000.02524188015
1.0842021724855044E-19    -3.22358840747716        1.6916008922379162       -108.39910776208363      3.46709107600677E-4      -2.4149410905527488E-4   -100000.01816992347
1.0842021724855044E-19    -3.2377006862586057      1.6757453001100149       -124.25469988998503      3.763532562567473E-4     -3.52748597545525E-4     -100000.02442072744
0                         -3.2372163190528895      1.6749999999999998       -125.00000000000003      3.7477695768201513E-4    -3.504774587654411E-4    -100000.02471317239
1.0842021724855044E-19    -3.2387503501448047      1.6769617519035884       -123.03824809641135      4.974441733921117E-4     1.0038049492513508E-4    -100000.02433513194
1.0842021724855044E-19    -3.2377006862586057      1.6757453001100149       -124.25469988998503      5.023622932961878E-4     1.0137293455249235E-4    -100000.02482491793
1.0842021724855044E-19    -3.22358840747716        1.6916008922379162       -108.39910776208363      4.3825806520667526E-4    8.843718319261713E-5     -100000.01846357842
1.0842021724855044E-19    -3.22358840747716        1.6916008922379162       -108.39910776208363      3.964705955258736E-5     4.5658844279471695E-5    -100000.01840565141
0                         -3.2372163190528895      1.6749999999999998       -125.00000000000003      -9.280634180039038E-13   -5.830408308676651E-11   -100000.02500088428
3.469446951953614E-18     -3.123473436178284       1.7883024867196755       -11.697513280324259      2.7059450706311185E-4    3.116257845661046E-4     -99999.97993084586
0                         -3.2382437807003392      1.6749999999999998       -125.00000000000003      4.305222463013877E-10    -4.810850788517468E-10   -100000.02448542813
1.0842021724855044E-19    -3.2377006862586057      1.6757453001100149       -124.25469988998503      -8.745582352115346E-7    2.0731111353428902E-8    -100000.02419146415
0                         -3.2372163190528895      1.6749999999999998       -125.00000000000003      4.2822085533053194E-10   -4.798275138429097E-10   -100000.0244853989
0                         -3.2382437807003392      1.6749999999999998       -125.00000000000003      6.166567172645555E-5     4.522319584705791E-4     -100000.02481496595
1.0842021724855044E-19    -3.2387503501448047      1.6769617519035884       -123.03824809641135      6.477817085323936E-5     4.449656393817584E-4     -100000.02403779296
1.0842021724855044E-19    -3.2377006862586057      1.6757453001100149       -124.25469988998503      6.0888781782554306E-5    4.529725815198477E-4     -100000.02452152618
0                         -3.2382437807003392      1.6749999999999998       -125.00000000000003      4.965088703957542E-10    1.1017890905063062E-10   -100000.02493174262
-1.0842021724855044E-19   -3.240163804848956       1.675                    -125.00000000000003      4.957073596810265E-10    1.0984604565016649E-10   -100000.0249381446
1.0842021724855044E-19    -3.2387503501448047      1.6769617519035884       -123.03824809641135      4.995742358344376E-6     6.5412222093183435E-6    -100000.02415100423
-4.336808689942018E-18    -3.1347406226097507      1.7999999999999996       0                        -3.754673319628994E-10   3.1169653219144574E-10   -99999.97497816368
6.938893903907228E-18     -3.266150525485069       1.7999999999999998       0                        -1.6814954200531292E-10  -5.084860962524295E-11   -99999.97493296847
1.0842021724855044E-19    -3.2387503501448047      1.6769617519035884       -123.03824809641135      3.165694526877054E-4     4.231582562144588E-5     -100000.02427499366
1.0842021724855044E-19    -3.22358840747716        1.6916008922379162       -108.39910776208363      2.789038425816888E-4     3.728111641299658E-5     -100000.01841059541
-4.336808689942018E-18    -3.1347406226097507      1.7999999999999996       0                        0                        0                        -99999.97528545564
-4.336808689942018E-18    -3.1347406226097507      1.7999999999999996       0                        -1.8860367892553618E-4   1.723601582816442E-4     -99999.975119436
3.469446951953614E-18     -3.123473436178284       1.7883024867196755       -11.697513280324259      -1.2615542951342063E-4   1.8392951503976338E-4    -99999.9797986419
1.0842021724855044E-19    -3.22358840747716        1.6916008922379162       -108.39910776208363      2.0980801388593745E-4    1.0042611180419675E-4    -100000.01846235138
1.0842021724855044E-19    -3.2387503501448047      1.6769617519035884       -123.03824809641135      5.752744604675777E-4     2.4520735079951183E-4    -100000.02432296496
-1.0842021724855044E-19   -3.240163804848956       1.675                    -125.00000000000003      5.840164607005933E-4     2.4441539049461657E-4    -100000.02511424763
0                         -3.402296483363074       1.7518625750336339       -48.1374249663658        1.1485224095300691E-4    2.730094762925541E-5     -99999.99402035566
3.469446951953614E-18     -3.3509620948651317      1.7999999999999996       0                        -8.996361863531452E-5    6.573000959579833E-5     -99999.97461084406
3.469446951953614E-18     -3.3509620948651317      1.7999999999999996       0                        0                        0                        -99999.97467079015
1.0842021724855044E-19    -3.2387503501448047      1.6769617519035884       -123.03824809641135      3.9030845480013675E-4    3.803488409975997E-4     -100000.02419971496
0                         -3.402296483363074       1.7518625750336339       -48.1374249663658        7.641213248379263E-5     5.538639627691401E-5     -99999.9940503063
0                         -3.412963358644832       1.7999999999999996       0                        3.009417721826875E-10    -5.176793530697856E-10   -99999.9744694097
0                         -3.402296483363074       1.7518625750336339       -48.1374249663658        5.0509744654959494E-5    -1.1119337141753796E-4   -99999.99408721941
1.734723475976807E-18     -3.504121152611163       1.6859104571140746       -114.08954288592516      -9.996096978610508E-5    8.69610169902345E-5      -100000.02110783682
1.734723475976807E-18     -3.495551023631979       1.6749999999999998       -125                     -7.597055941185461E-5    4.925306367606097E-5     -100000.025545388
-6.938893903907228E-18    3.964136722439598        1.714243101659877        -85.75689834012287       -1.2230124996297235E-5   5.615323346183238E-5     -100000.00939397157
-6.938893903907228E-18    4.015541507810924        1.7999999999999996       0                        -1.0633864368524822E-10  1.2704188970030577E-10   -99999.97477253985
0                         4.023483538641216        1.7173808603332752       -82.61913966672462       5.687773360190876E-5     1.586477686935587E-4     -100000.00811382566
-6.938893903907228E-18    3.964136722439598        1.714243101659877        -85.75689834012287       -7.063798631972722E-5    1.7298627424091418E-4    -100000.0094151395
-6.938893903907228E-18    3.964136722439598        1.714243101659877        -85.75689834012287       -1.1225693420062042E-4   1.7565441201880403E-4    -100000.0094656035
0                         4.023483538641216        1.7173808603332752       -82.61913966672462       -1.0814956586343914E-4   1.692273937205594E-4     -100000.00831392576
-3.469446951953614E-18    4.066961789295899        1.7999999999999994       0                        0                        0                        -99999.97487786326
-1.3877787807814457E-17   4.10426694636443         1.7501628470854826       -49.837152914517056      -6.334023026039552E-5    7.480875770705605E-5     -99999.99508218432
0                         4.023483538641216        1.7173808603332752       -82.61913966672462       -1.2990521414677072E-4   1.1576734601787237E-4    -100000.00828579249
0                         4.023483538641216        1.7173808603332752       -82.61913966672462       9.495154872046562E-5     1.9951303427555813E-5    -100000.00793225429
0                         4.054562860964996        1.6749999999999998       -125                     -4.715917415329152E-10   -1.9846911066646366E-10  -100000.02499340194
-1.3877787807814457E-17   4.124590789260495        1.6749999999999998       -125                     1.7669840776388624E-10   -2.348373383419121E-10   -100000.025021113
-1.3877787807814457E-17   4.10426694636443         1.7501628470854826       -49.837152914517056      7.048790647926382E-5     -2.9743566363215546E-5   -99999.99482453967
0                         4.023483538641216        1.7173808603332752       -82.61913966672462       3.974504282903175E-5     -1.6770736958800758E-5   -100000.00795918364
1.734723475976807E-18     -3.504121152611163       1.6859104571140746       -114.08954288592516      -1.4199956064568796E-4   -1.833961547364948E-4    -100000.02089182081
-8.673617379884035E-19    -3.531886303108087       1.7217901298051634       -78.20987019483626       -9.734262369680243E-5    -1.2572053493095517E-4   -100000.00638974807
-3.469446951953614E-18    -3.5192558982086437      1.7999999999999996       0                        4.492778359018343E-11    1.6228282118935824E-11   -99999.97466079796
0                         -3.514437636035316       1.6749999999999998       -125                     -7.19199760455906E-5     -2.301090433538627E-4    -100000.02537683974
1.734723475976807E-18     -3.504121152611163       1.6859104571140746       -114.08954288592516      -5.251500575618496E-5    -2.418839419274647E-4    -100000.02093708102
-8.673617379884035E-19    -3.531886303108087       1.7217901298051634       -78.20987019483626       -7.349270624966577E-5    -1.4130903268190685E-4   -100000.00640181107
1.734723475976807E-18     -3.495551023631979       1.6749999999999998       -125                     9.200374740165974E-11    2.091674615812899E-10    -100000.02558407589
0                         -3.514437636035316       1.6749999999999998       -125                     1.4428525278360665E-10   1.8404552054107515E-10   -100000.02559442249
1.734723475976807E-18     -3.504121152611163       1.6859104571140746       -114.08954288592516      2.4953400510807214E-5    5.9772388617557986E-6    -100000.02117144925
6.938893903907228E-18     -3.393828415119901       1.6749999999999998       -125.00000000000001      8.489140830306664E-11    2.459764976077544E-10    -100000.02550592786
0                         -3.402296483363074       1.7518625750336339       -48.1374249663658        -9.844891282655068E-5    -6.196730552117254E-5    -99999.9942086568
-1.0842021724855044E-19   -3.240163804848956       1.675                    -125.00000000000003      -1.5871053911541687E-11  -1.646248709965747E-10   -100000.02562981402
-5.204170427930421E-18    -3.5610438915569533      1.7999999999999996       0                        0                        0                        -99999.97472499413
0                         -3.514437636035316       1.6749999999999998       -125                     -5.622729388876525E-10   -3.820005186832487E-10   -100000.02529102915
-1.734723475976807E-18    -3.6217209527535985      1.732807289689718        -67.19271031028187       -4.5157194669913525E-5   -2.8556396494311042E-5   -100000.00185737081
0                         -3.6577190104261486      1.6749999999999998       -124.99999999999999      3.6237636527742974E-10   1.9019832336629958E-10   -100000.02522024901
-5.204170427930421E-18    -3.5610438915569533      1.7999999999999996       0                        -2.9268443284933942E-5   -9.350752097502893E-5    -99999.97475985468
-1.734723475976807E-18    -3.6217209527535985      1.732807289689718        -67.19271031028187       -1.946309300030396E-4    -2.433951870078675E-5    -100000.00182298622
-1.3877787807814457E-17   4.124590789260495        1.6749999999999998       -125                     -8.703467211321257E-5    -5.58306448297331E-4     -100000.02517207761
-6.938893903907228E-18    4.210966301269601        1.7654905339738978       -34.50946602610188       6.810865185604986E-5     -2.3438866556288132E-4   -99999.98829751
1.0408340855860843E-17    4.2174572173736005       1.7999999999999996       0                        1.246767656299008E-4     -1.0578030142823535E-4   -99999.97433455172
-1.3877787807814457E-17   4.10426694636443         1.7501628470854826       -49.837152914517056      3.2788569410994E-5       -2.715751878711535E-4    -99999.99488993028
1.0408340855860843E-17    4.2174572173736005       1.7999999999999996       0                        0                        0                        -99999.97457480045
-1.3877787807814457E-17   4.10426694636443         1.7501628470854826       -49.837152914517056      -1.4345110006725104E-4   -1.2204704606524731E-4   -99999.99522953897
-6.938893903907228E-18    4.210966301269601        1.7654905339738978       -34.50946602610188       -7.107996274550947E-5    -0.0011272465828802373   -99999.9874452545
-1.3877787807814457E-17   4.124590789260495        1.6749999999999998       -125                     -1.740731400568696E-11   -4.168341616477891E-11   -100000.02570499548
-6.938893903907228E-18    4.178986490814257        1.6749999999999998       -125                     -2.2040380469708994E-12  -7.194967415182529E-11   -100000.02638260627
-6.938893903907228E-18    4.29020152747157         1.6749999999999998       -125.00000000000001      1.3962484499207137E-10   -2.3678748080228983E-10  -100000.03143006441
-5.204170427930421E-18    4.258262040717185        1.7671419968186641       -32.858003181335484      0.0026302961914732746    -0.004181834628192014    -99999.98778242059
-6.938893903907228E-18    4.210966301269601        1.7654905339738978       -34.50946602610188       0.0025831533346362032    -0.004106883348831194    -99999.9863922359
0                         4.248404015516123        1.7999999999999996       0                        0                        0                        -99999.97406070762
1.0408340855860843E-17    4.2174572173736005       1.7999999999999996       0                        0                        0                        -99999.97435444806
-6.938893903907228E-18    4.210966301269601        1.7654905339738978       -34.50946602610188       1.7791996476424838E-4    -3.275565713439008E-4    -99999.98827998598
0                         4.248404015516123        1.7999999999999996       0                        -0.0024029962296252096   -0.00627708328122286     -99999.96725099196
-5.204170427930421E-18    4.258262040717185        1.7671419968186641       -32.858003181335484      -2.226046310464299E-4    -0.004240827464930189    -99999.98609294085
-6.938893903907228E-18    4.210966301269601        1.7654905339738978       -34.50946602610188       -0.0012996200271401792   -0.0041871721076192905   -99999.98409286862
0                         4.248404015516123        1.7999999999999996       0                        0                        0                        -99999.96536774795
8.673617379884035E-19     4.371462176811391        1.7999999999999996       0                        0                        0                        -99999.94898384529
-5.204170427930421E-18    4.258262040717185        1.7671419968186641       -32.858003181335484      -2.7385308487284124E-4   -0.0043746982193269      -99999.9861331048
-8.673617379884035E-18    -3.582019354568094       1.7999999999999996       0                        4.955366200383002E-10    -6.405508345670887E-11   -99999.97481131619
0                         -3.6822670841988923      1.7028364983754947       -97.16350162450512       -1.0916017944864315E-4   2.938363168813612E-5     -100000.01395521227
1.3877787807814457E-17    -3.7164403037030445      1.7999999999999996       0                        0                        0                        -99999.9747706658
0                         -3.6822670841988923      1.7028364983754947       -97.16350162450512       -2.284004318631061E-7    3.7249261009515864E-6    -100000.01402442298
0                         -3.6577190104261486      1.6749999999999998       -124.99999999999999      3.5141831269410694E-11   1.053703526563083E-10    -100000.02528862593
0                         -3.67361648122558        1.6749999999999998       -124.99999999999999      1.3811273547524763E-11   3.9934503225172266E-12   -100000.02529075326
0                         -3.7024133506797625      1.6749999999999998       -125                     1.0489222275835907E-10   -1.0551934439126684E-10  -100000.02529343152
-6.938893903907228E-18    -3.837880147435907       1.6749999999999998       -125.00000000000003      -2.0947342501181326E-10  -4.1220823012278306E-10  -100000.02528093578
-6.938893903907228E-18    -3.7541945991907846      1.7643801903234837       -35.619809676516034      -3.9200005000385045E-5   -8.24531945080206E-6     -99999.9890881894
8.673617379884035E-19     4.427326968307321        1.7703469466878576       -29.65305331214214       -0.08322425558236654     -0.03399267942823768     -99999.9325222944
8.673617379884035E-19     4.371462176811391        1.7999999999999996       0                        -0.10144372192124781     -0.015389209510652655    -99999.89596599762
-5.204170427930421E-18    4.258262040717185        1.7671419968186641       -32.858003181335484      4.7821117416923554E-4    -0.004260608618476287    -99999.98652615827
3.469446951953614E-18     4.387334101703179        1.6749999999999998       -125.00000000000003      0.07787229287637568      -0.053997475919266735    -100000.11284440478
8.673617379884035E-19     4.427326968307321        1.7703469466878576       -29.65305331214214       0.014857022143535889     -0.019113559231782387    -99999.9044908152
0                         4.421747001461387        1.7999999999999996       0                        0                        0                        -99999.83456129386
8.673617379884035E-19     4.371462176811391        1.7999999999999996       0                        0                        0                        -99999.866973537
3.469446951953614E-18     4.387334101703179        1.6749999999999998       -125.00000000000003      9.770721695052938E-12    -3.070196266917E-10      -100000.03720500358
-5.204170427930421E-18    4.258262040717185        1.7671419968186641       -32.858003181335484      0.0022341973677405752    -0.0054782281693115      -99999.98823179376
8.673617379884035E-19     4.427326968307321        1.7703469466878576       -29.65305331214214       -0.011927546890867224    -0.058666783746018636    -99999.91193374794
0                         4.431122131497589        1.7999999999999996       0                        0                        0                        -99999.81601316255
1.3877787807814457E-17    4.429465459784259        1.6749999999999998       -125.00000000000001      -2.7578398825808325E-10  -2.889425539718979E-10   -100000.17958205202
8.673617379884035E-19     4.427326968307321        1.7703469466878576       -29.65305331214214       0.011645596287972355     -0.09977644303585541     -99999.90492957772
3.469446951953614E-18     4.387334101703179        1.6749999999999998       -125.00000000000003      -2.436966223880369E-10   -9.401506464483682E-11   -100000.13549341372
-3.469446951953614E-18    4.4874803965125745       1.6749999999999998       -125.00000000000003      -1.0602266482265865E-10  -2.049057637366752E-10   -100000.21283554673
8.673617379884035E-19     4.427326968307321        1.7703469466878576       -29.65305331214214       0.016116061799794343     -0.05465177329613164     -99999.90391749785
-3.469446951953614E-18    4.4874803965125745       1.6749999999999998       -125.00000000000003      -1.6995785079478642      -0.7651189392778912      -100000.69554137811
0                         4.573698207542473        1.7256555733655203       -74.34442663447942       -0.39032148471883743     -1.143807059493566       -99999.9175815869
8.673617379884035E-19     4.456588076136117        1.7999999999999996       0                        0.6205669059359578       -0.18140117533367517     -99999.53838024332
8.673617379884035E-19     4.427326968307321        1.7703469466878576       -29.65305331214214       -0.06658234388030528     -0.09188107252940422     -99999.92740508779
8.673617379884035E-19     4.427326968307321        1.7703469466878576       -29.65305331214214       0.01198018851730937      -0.11484609946097746     -99999.90474360569
8.673617379884035E-19     4.456588076136117        1.7999999999999996       0                        0                        0                        -99999.71738371011
0                         4.573698207542473        1.7256555733655203       -74.34442663447942       0.268654403643371        -1.336435766427514       -100000.22101755656
8.673617379884035E-19     4.456588076136117        1.7999999999999996       0                        0                        0                        -99999.2526303029
-6.938893903907228E-18    4.603881161407309        1.7999999999999994       0                        0                        0                        -99996.60484947768
3.469446951953614E-18     -3.7933945813567744      1.7999999999999996       0                        0                        0                        -99999.97473632605
6.938893903907228E-18     -3.859714136558481       1.7384730580138728       -61.526941986127         -1.092643260922324E-5    -3.716695337349817E-6    -99999.99961817473
0                         -3.8924655322511903      1.7999999999999996       0                        -2.039397713813806E-11   1.5790320265626508E-11   -99999.97471098155
-6.938893903907228E-18    -3.837880147435907       1.6749999999999998       -125.00000000000003      8.126044039922543E-7     6.347854353147097E-6     -100000.02528687901
-6.938893903907228E-18    -3.9200078610626603      1.6750000000000003       -125.00000000000003      -5.747870438343787E-10   -3.963254987434744E-10   -100000.02529881682
6.938893903907228E-18     -3.993989106161002       1.6750000000000005       -125.00000000000003      -3.4048369063765673E-10  -7.910911088593579E-10   -100000.0253284574
0                         -3.964116343089186       1.7189731112132343       -81.02688878676574       1.3374681700565844E-5    1.1060816999617668E-6    -100000.00753070216
0                         4.573698207542473        1.7256555733655203       -74.34442663447942       0.28530827636499634      -3.0004898373177546      -99999.54543137581
3.469446951953614E-18     4.676790283379871        1.7999999999999998       0                        0                        0                        -99993.66228754763
-3.469446951953614E-18    4.4874803965125745       1.6749999999999998       -125.00000000000003      3.730006100620071E-10    1.717195148391583E-11    -100001.99780440153
-3.469446951953614E-18    4.557786187022266        1.6749999999999998       -124.99999999999999      3.741942970681617E-10    -2.2671690913341628E-10  -100003.33494554547
0                         4.573698207542473        1.7256555733655203       -74.34442663447942       0.010388124966973354     -0.9634149740506506      -100000.22461612828
1.0842021724855044E-19    4.712310922634041        1.6749999999999998       -124.99999999999999      2.4896815683626063E-12   -5.417674789802319E-11   -100039.31098218237
1.4203048459560108E-17    4.71459242176967         1.6749999999999998       -124.99999999999999      9.509070259660112E-13    -5.8102004577248965E-11  -100039.76321339971
-1.2468324983583301E-18   4.714674340545687        1.6785149361576188       -121.48506384238114      -0.018807805999999448    -0.6967190268804695      -100037.65451709743
-1.2468324983583301E-18   4.714674340545687        1.6785149361576188       -121.48506384238114      -16.802349849613716      -37.9669344203564        -100042.9305778335
0                         4.706654063239665        1.7999999999999996       0                        1.7708394779001408E-10   1.0550802745188754E-10   -99957.33554449458
